Kelime,Ağırlık
lojistikle,-0.13677597804654343
lt,-0.19792300810301236
lutfen,-0.4562027161426686
luxell,0.024153027750880875
lük,0.1791479279608846
lütfen,-0.3136228224819004
lık,-0.374332085868225
m2,0.21970989782466727
m3,0.6273238082526295
maalesef,-0.598710074685617
maalesef çok,-0.07369700674332137
madem,-0.060384304458946166
madur,-0.16774980618330973
magaza,-0.17765346956220357
magazadan,-0.1871879556593502
mah,0.48246028807643704
mahcup,-0.12959330079001813
mail,-0.11087193860822338
makas,0.763274532507349
maki,0.039182043594595754
makina,-0.24895288421579873
makina da,-0.009236313061447562
makina çok,0.14232216658337654
makinada,0.019768365926494665
makinanın,0.3087248849463095
makinasi,-0.16036533250665322
makinası,-0.7041629594912496
makinası aldım,-0.10143848625749262
makinasında,-0.22119324026662376
makinaya,0.4228888078216656
makinayi,-0.2247758164205342
makinayı,0.016640717615136556
makine,-0.7206113136653339
makine güzel,0.40927957259061887
makine çok,0.03374687227109359
makinede,-0.051993971534198595
makinem,0.17779972298170318
makinemiz,-0.04987865228002326
makinenin,0.01882231694460191
makinesi,-0.6195202613404538
makinesi aldım,-0.06792405324808913
makinesinde,-0.05939726873905661
makinesinden,-0.051736072080800555
makinesini,-0.08703278235282003
makinesinin,0.1399070150817399
makineye,-0.028809030558982908
makineyi,-0.10806327107957267
maksimum,-0.05178704391963392
makul,0.0850206576432051
makul bir,0.5412646337828004
makyaj,-0.018629468176880874
makyajı,0.48383643195277803
mal,-0.31946800371812
malesef,0.1233238669705215
malesef çok,-0.3741852801250777
mali,0.08346872602720462
malları,-0.16575456898260124
malum,0.17531729769972454
malzeme,0.13628431742010255
malzeme kaliteli,-0.2730798904905699
malzeme kalitesi,0.3054798808795564
malzeme kalitesiz,0.6051763312890847
malzeme çok,-0.30544506788512144
malzemeden,0.26341442393373354
malzemeden yapılmış,0.41506066031811883
malzemeleri,0.14590791195355768
malzemesi,0.1670922145685117
malzemesi çok,0.1391032674672799
malzemeye,-0.04044218089576186
malzemeyi,-0.22555138664671515
malı,0.06868705341139152
malı olduğu,0.5853764908881023
mangal,0.35026972267235584
mantikli,0.01966702024853945
mantıklı,-0.04411379074394815
manuel,0.011037923902035588
marka,-0.06737291792654324
marka alın,-0.16642715845896977
marka ama,-0.13003817209331228
marka bir,-0.03947649396157775
marka diye,0.03312717658262608
marka model,-0.006823755806739385
marka olarak,-0.15407155507187567
marka ve,0.03462776385175471
marka ürün,0.46232520612149913
markadan,0.017807250110209307
markalar,-0.17936933707661962
markalara,-0.15851678394361357
markalardan,0.26199541382639185
markalarla,0.2525930618848608
markaları,-0.032003534498956904
markalı,0.13630321883122296
markanin,-0.021540249322031132
markanın,-0.01194447684501649
markası,-0.2898548649268231
markasına,0.01706304692328944
markasını,0.00747918229991898
markaya,-0.568648533960958
markayi,0.09398172127983509
markayı,0.601134281454602
market,-0.41983481977119114
marketten,0.32372748623390263
marketten aldım,0.027034932454472825
markt,-0.06254185294823862
maruz,-0.06753255035576437
masa,0.5974313672000213
masaüstü,0.21147311761381152
maskara,0.38223000819201547
masraf,0.08617893404892125
master,-0.25674445206939256
mat,-0.052600823232799555
mause,0.12440656179289172
mavi,-0.3259741032159972
max,0.019391726624050063
mayıs,0.17074337760827035
mayısta,0.2852160399090463
mağaza,-0.5687246202713938
mağaza da,-0.29521517542149533
mağaza ile,-0.37555128194072807
mağaza iletişimi,0.112483669761384
mağaza çok,-0.053503612978979105
mağaza ürünü,0.4508819392612244
mağazada,-0.4135004381888551
mağazadan,-0.6450877441760863
mağazadan aldım,0.1392169847352029
mağazadan bir,-0.16638068682020524
mağazanın,-0.09361636030669415
mağazasından,0.05783103916291966
mağazaya,-0.036482456373710774
mağazayla,0.41436005191825226
mağazayı,-0.2522649389062557
mağdur,-0.1839905586024187
mağza,-0.066218434153372
maşallah,-0.2677566551792117
mb,-0.3468060871158995
mb sn,0.11204471618123643
mbit,0.007624533714915031
mbps,0.3960795975475827
mde,0.5016205423563795
mdi,-0.22033870257065283
me,-0.32589995907026803
mecbur,0.010506200432912206
mecburen,0.05615266852634048
media,-0.2961185895547984
media markt,-0.06254185294823862
mediamarkt,0.032364163575356056
medya,-0.1608181546310528
mekanik,0.5259371414428736
mekanizması,-0.0909560583729206
memmun,-0.45614458280873993
memnun,-0.9383216480385826
memnun degilim,-0.2617415826327978
memnun değilim,0.43943217011436625
memnun değiliz,-0.24863801614122416
memnun kaldik,-0.35104530976141995
memnun kaldim,0.26401944346103245
memnun kaldı,-0.007364878611346054
memnun kaldık,-0.24863893846344648
memnun kaldım,-0.05390385444732873
memnun kaldığım,0.16956057071348574
memnun kalmadim,-0.16313923620794837
memnun kalmadık,-0.2593740787469645
memnun kalmadım,-0.8341618985453413
memnun kalırım,0.2518570604085095
memnun kalırız,-0.12154805734518216
memnun olduğunu,-0.08741313564075004
memnundum,0.4719418791105897
memnunum,0.07770270044104288
memnunum ama,-0.10916084659533457
memnunum ancak,-0.052727896061707025
memnunum bu,-0.21760574715679526
memnunum sadece,-0.18223532076350735
memnunum tavsiye,-0.07466693110353168
memnunum ve,0.004686074859898045
memnunun,-0.23035983365492874
memnunuz,0.2487800560846112
memnunuz tavsiye,-0.2968067265580812
menü,-0.19721428645629124
menüsü,0.2784225049318547
merak,-0.5336205643154005
merak ediyorum,-0.044716899015941565
mercimek,-0.08431848865887873
merdiven,0.4574717881434724
merhaba,0.3565806421265292
merhabalar,0.5864125498908002
merkez,-0.007134580029785409
merkezi,-0.17403251471762657
mesafe,0.5235207852528343
mesafede,0.3223789923090839
mesaj,0.099599506354581
mesaj attım,0.011172606651467638
mesela,0.0003917096970441891
metal,0.2662935851424591
metali,-0.26694150862574517
metre,0.1401014100472942
metreden,0.18650102557144002
mevcut,-0.09808954348849613
mevcut değil,0.20452677644053993
meydana,-0.08113065546386891
meydana geldi,0.12897685961594993
meyve,0.07827327427372155
meyveleri,0.49235312674579906
meğer,0.05197888951294269
mi,0.19296382387510685
mi band,-0.027384991012950933
mi bilemiyorum,0.11121032757364628
mi bir,0.3350491006443635
mi diye,0.05522963774013345
mi kseri,-0.13339853526048326
midir,-0.2500762553466825
mikrodalga,0.26540360320076123
mikrofon,0.6989945941188677
mikrofonu,-0.4294204587465801
mikser,0.1282742259519378
mikseri,0.12193015204648629
miktar,0.17911778495576666
millet,0.3728312038919633
milleti,-0.1942427341233049
mini,0.3326770196367593
minicik,-0.009191264046964546
minik,-0.23548062405135972
minimum,0.10772098842435891
misafir,0.14734892936136773
misiniz,-0.04477419746464164
miyim,-0.04673903442608829
ml,-0.11443220241872452
mng,0.39962661726045884
mng kargo,-0.03583941350716743
mobil,-0.08154074277628584
modda,0.179381605150853
model,-0.2965252361687907
modelde,-0.0607229426261875
modelden,-0.11882415011773545
modeli,-0.046460222709978724
modelin,0.11746595521029422
modelinden,0.11024641567952442
modelini,-0.7407995235614477
modelini aldım,0.0288598411092793
modellerde,0.1687501375454413
modellere,-0.07509544698606438
modelleri,0.11464700293263455
modellerinde,0.30796079081653305
modellerine,-0.3360862354349467
modem,0.715336588713565
modem daha,0.010813299906302799
modemden,-0.10651968482940354
modeme,0.12018736041064211
modemi,0.31921398139675644
modemim,0.4016061170046538
modemin,0.2768151758980619
modemle,0.2053576419481866
modemlerden,0.10346047476801383
modu,0.5604465732755194
moduna,-0.07688004909349883
modunda,-0.009658923304331902
monitor,-0.03173988948650615
monitör,1.203117090300317
monitörü,-0.11905668458781885
montaj,0.10831381985248024
montaj için,0.058565240857260795
montajı,-0.01742708348635137
montajını,-0.15250691416729872
monte,0.351323360490259
mor,-0.03179184982581078
motor,0.14873130065729329
motor diye,-0.048233280578458736
motor gücü,0.5918228531860515
motor sesi,0.36746441015326375
motor yandı,-0.2024520800038081
motordan,0.1287944765818076
motoru,-0.44270482550153456
motoru gibi,0.06632259808029924
motoru yandı,-0.215360763371996
motorun,-0.11402423242696087
motorundan,-0.274017543671771
mouse,0.8148046184602005
mouse pad,-0.1264389910532396
mp,-0.021131073372861298
mp3,-0.012799237053572096
msi,0.3590222074869773
mt,0.3531643377269745
mu,-0.031884970137607375
mu acaba,0.13746601797666913
muadillerine,-0.3021950410764
muadillerine göre,-0.23307248503146571
muazzam,-0.038650149613517655
muhatap,0.0024220925689275594
muhattap,-0.20808653848313027
muhtemelen,0.3780316905496929
muhteşem,-0.7348570619103337
muhteşem bir,0.022526156345937583
mukemmel,-0.06590551531523542
mumkun,-0.09192477076766468
musteri,-0.07628466251672565
mutfak,0.6513489463708534
mutfakta,-0.8854663133446361
mutlaka,0.18811578620249764
mutlu,-0.2454147198294867
muzik,-0.025814524144218982
mü,0.06324990335927111
mücadele,0.021905776952887337
müdahale,-0.019477337440508332
müddet,-0.18579153437231583
mükemmel,-0.5062112254368316
mükemmel bir,-0.4067757725816794
mükemmel ürün,-0.3104602979724208
mümkün,0.349041718919914
mümkün değil,0.006600929919906589
müsait,0.04241535788906222
müthiş,-0.42796479091734635
müzik,0.7924163941135076
müzik dinlemek,0.22081415882764427
müziği,-0.0316976133966046
müşteri,0.12865485171466864
müşteri hizmetleri,-0.17360456929258294
müşteri hizmetlerine,-0.19846507125879306
müşteri hizmetlerini,0.03646647671424834
müşteriye,-0.2225074777928479
mı,0.10979718922505767
mı bilmiyorum,-0.0637275075577508
n11,0.035491110833511995
na,0.10865041880483832
nabız,-0.04934887808457478
nakliye,-0.20520077153153035
nanılmaz,-0.3545580771285267
nar,0.10360267769954885
narin,-0.034512671720418144
nasil,-0.36271741952347925
nasip,-0.2200942639553748
nasıl,-0.06342200511060551
nasıl bir,0.004818153629714712
nasıl olur,-0.20070249065024326
naylon,-0.4385691007169915
nazaran,-0.20984496089010624
nazik,0.4328638206340413
nce,0.1680629281403032
nde,-0.14027929705990433
nden,-0.24319409901723932
ndirimdeyken,-0.06629417116658737
ne,0.15153987366951996
ne bir,-0.26169143852364735
ne biçim,0.023086908071391177
ne de,0.10085443310477075
ne iyi,0.5907216016861275
ne işe,0.09027667533101612
ne kadar,0.3679843904742156
ne kötü,0.19090652796067759
ne olacak,0.013207106235531098
ne olduğunu,0.17476531627035014
ne olsun,-0.47871833831942884
ne olur,0.2428848954146972
ne olursa,-0.12255273914540665
ne yapacağımı,-0.11399102419102204
ne yapmam,0.2549022619073725
ne yaptıysam,-0.19038053973949576
ne yazık,0.16690534972900695
ne zaman,0.20681894136699247
ne çok,0.6987558767076244
nede,-0.23879216638222675
neden,0.333878767797055
neden oluyor,-0.2008734389264286
nedeni,0.10248952175452525
nedeni ile,0.09119993485179807
nedeniyle,0.9721793444305072
nedenle,0.42653195150378226
nedense,0.05049162436917293
nedir,-0.29360960154898463
nekadar,0.022139330799299105
nem,0.12900104350600577
nemlendirici,0.5139408309509944
nemlendirme,0.3868461855877762
nemli,0.03523465142885396
nerde,-0.4563110268822289
nerden,-0.2122851547797363
nerdeyse,-0.4003333276538973
nerede,-0.2490108005087526
nereden,0.4906671672621416
neredeyse,0.2502831196281524
neredeyse hiç,0.1444969900273789
nereye,-0.05691565813242912
nescafe,-0.41503942866924237
nesi,-0.1985055210792492
nesil,-0.24609376904756894
net,0.5384098229469886
net bir,0.09756866751699496
net olarak,-0.022061964284069778
netflix,0.40258729100408525
neticede,0.3925542952429068
next,0.07784728200361563
neye,-0.27445406679609047
neymiş,-0.10443844423450221
neyse,0.056117335350269026
neyse ki,-0.003751231860663079
ni,0.07053108776051552
nin,-0.5678018828854327
nisan,-0.2319225197138467
nitelikte,0.33151093885540434
niye,-0.3194160087570263
niyetine,-0.0745952268105815
nli,-0.18264541346188345
nli kle,-0.18264541346188345
no,0.22331381616624638
nokia,-0.009708770477117778
nokta,0.12256557591303556
noktada,0.12102289253326472
noktası,0.520386453483856
normal,1.11306331245331
normal ama,0.1650874201314823
normal bir,0.7454195683796839
normal kullanımda,0.15747779114374533
normalde,0.12839420892910866
normale,0.41664852288118026
not,0.470640112955079
note,0.9255991916075931
note pro,-0.1845275878984859
notebook,0.3722069099680108
nternet,0.0717806528868619
nternetten,-0.11662176343752026
numara,-0.34562771324317504
numara beş,-0.26311010600795715
numara yıldız,-0.24958396906504327
numaralı,0.2380026104870415
numarası,0.0992043010791693
numarasını,-0.0711745014952366
nun,-0.12722666667099433
nın,-0.30858686435163635
nşallah,0.7205701660393818
ocak,0.6854043819848173
ocak ve,-0.03748417351353518
ocakta,-0.013833680850271575
ocağı,0.5136289753152836
ocağın,0.1627317577871301
oda,0.19957149807045987
odada,0.30338134851541054
odadan,-0.039556863071306354
odaklı,-0.04903020340099684
odalar,-0.041132885572794514
odalarda,0.03882988451889705
odanın,0.19741343876872042
odaya,-0.06042073531100969
odayı,0.34819432583781074
ofis,0.0165174155171916
ofis için,-0.015200185319472776
ofiste,-0.06091422374184373
ok,-0.25972495982617716
okadar,-0.3154429163437849
okka,-0.279890987567959
okudum,0.09810621723181825
okudum ve,0.01127761926179049
okuduğum,-0.14765509355580722
okuma,0.7607376282359382
okuma hızı,0.010903142633624945
okuma yazma,0.7085198057932065
okumadan,-0.14477636438641747
okumuştum,-0.27392690340622833
okuyarak,-0.3593557026474904
okuyarak aldım,-0.3395012113334641
okuyunca,0.24057502539276307
okuyup,0.022724370261512226
olabi,0.18117091031457874
olabilecek,0.19612697234302212
olabileceğini,-0.022268520458557258
olabilir,0.70471503715896
olabilir ama,-0.2601948007555947
olabilir ancak,0.012582569978335496
olabilirdi,0.7768712416734447
olabilirsiniz,-0.000288946499573803
olabiliyor,-0.12432978955023404
olacak,0.33655155776310913
olacak bu,0.20237693175669008
olacaktır,0.3821246317518662
olacağını,0.62437869420553
olamaz,-0.39219693948168227
olan,0.13595103853933513
olan bir,-0.08559894926787608
olan varsa,-0.10080473203653469
olana,-0.07229928274882325
olanlar,0.3203887438954963
olanlar daha,0.12224053711786152
olanlar için,0.005466324739959814
olanlara,0.1582707635285231
olanlara tavsiye,0.1681087069320839
olanı,-0.10316738609211228
olanın,0.46451492902423397
olarak,1.6096245710579968
olarak aldim,-0.43063230858797324
olarak aldım,-0.2489649355019981
olarak aldığım,-0.11234530274404439
olarak almıştım,0.23844934041038632
olarak bu,0.005383133926059234
olarak cok,0.21301974569185103
olarak da,-0.34371919969892933
olarak fena,-0.015345508373765993
olarak gayet,0.44542357596613624
olarak geldi,-0.1312655692949186
olarak güzel,0.14508573802654323
olarak hiç,0.029897636329013752
olarak ideal,0.03185044685880548
olarak iyi,0.0009812515695019047
olarak kullanıyorum,0.012586100377981795
olarak memnun,0.13255839144728027
olarak memnunum,0.14202453074201957
olarak oldukça,0.08302307884137324
olarak söylüyorum,0.19504702109095248
olarak ta,-0.12225579523473934
olarak uygun,0.014094509122437211
olarak ve,0.0029032725796367194
olarak çok,0.31350052421073327
olarakda,-0.09816086543742485
olarakta,-0.17275906223199006
olay,-0.018984602594078893
olayı,-0.3251536068777216
olayını,0.04182252043359903
olcak,-0.0674328198057109
oldu,-0.6219782292554238
oldu alalı,0.01567054837017615
oldu ama,-0.14766436698832588
oldu ancak,-0.0930049393282358
oldu benim,0.14151231718828874
oldu bu,-0.035021454372523755
oldu daha,-0.11821999373433585
oldu hala,-0.487006972445988
oldu hiç,-0.3283958558782897
oldu ilk,0.038630049047281526
oldu servis,0.1352567096020644
oldu teşekkürler,-0.24647265416848807
oldu ve,0.07975161281081747
oldu ürün,-0.11304754049681401
oldugu,0.15529104663255794
oldugu icin,0.2497504439326027
oldugu için,0.15883914823235962
oldugum,-0.08161923202744861
oldugundan,-0.11884622881771366
oldugunu,0.837235160368416
olduk,-0.3549603534280616
oldukca,0.11640851899402331
oldukça,-0.19717823060892298
oldukça başarılı,-0.33670531289769373
oldukça düşük,0.23259612889614376
oldukça fazla,-0.013151985317302108
oldukça güzel,0.3476622959919314
oldukça güçlü,0.26794314695571586
oldukça hızlı,-0.2703475470184538
oldukça iyi,-0.009615169896737476
oldukça kaliteli,0.6154655825877934
oldukça kullanışlı,-0.17208226655535533
oldukça kötü,-0.24818015198646448
oldukça memnun,0.2523921093810984
oldukça uzun,-0.1320835958575852
oldukça yüksek,-0.13082747855378382
oldum,-0.16081664171722695
oldum aldığıma,-0.11714296694895779
olduğu,0.6016868203042085
olduğu gibi,-0.057911848864008846
olduğu halde,0.2537022756969521
olduğu için,0.5954455291173495
olduğu sürece,-0.10676713917071687
olduğu zaman,0.09151694479994774
olduğum,0.3454651148812412
olduğum için,0.002152673809125365
olduğumdan,-0.08880815133733248
olduğumu,-0.19376389809379266
olduğumuz,0.34837350817895346
olduğuna,0.02200852527060845
olduğunda,0.43781615728651646
olduğundan,0.6182163718408816
olduğundan dolayı,-0.11524674363918802
olduğunu,-0.5314883856383875
olduğunu düşünmüyorum,-0.2955967413533426
olduğunu düşünüyorum,0.05063978478165349
olduğunu fark,-0.056146120502170827
olduğunu gördüm,0.18241152647543524
olduğunu söyledi,0.14635750798126657
olduğunu söyleyebilirim,0.2740055756492156
olduğunu söylüyor,-0.05015650182306052
olduğunu ve,-0.15605551344204394
olduğunuz,-0.09699344249952706
olmadan,-0.22269964844707582
olmadan bozuldu,0.4715140801505901
olmadi,-0.2524240700179048
olmadigi,0.12240286080023634
olmadigi icin,0.12240286080023634
olmadı,-0.43251828690139843
olmadı ama,-0.035142954325926797
olmadıgı,-0.21795836423607634
olmadım,-0.07537087829645119
olmadığı,0.4140485266450279
olmadığı için,0.397495204721303
olmadığından,-0.4545244413441483
olmadığını,-0.23491899341863953
olmak,0.16211876864653202
olmakla,-0.13866721194604584
olmalı,-0.19003569261310146
olmalıydı,0.26105883917791856
olmam,0.2574217657634773
olmama,-0.029706456739962105
olmama rağmen,-0.25873925778216017
olmamalı,0.002561351531093686
olmaması,0.6047572685090804
olmaması çok,-0.014901174093024116
olmamasına,0.35881729832016834
olmamasına rağmen,0.09673662751135843
olmamış,0.36288638562212155
olmasa,0.31178682586819656
olmasa da,-0.032280602281511694
olmasaydı,0.6359316123936811
olmasi,0.39400267113205883
olmasin,0.1741993316784248
olmasina,0.3523463260823071
olmasina ragmen,0.2773595115746101
olması,0.05703051137216262
olması ayrı,0.08637596086125048
olması beni,-0.21027885967462714
olması da,-0.12690688646700785
olması daha,-0.27765777088438603
olması dışında,-0.05986310568758042
olması gerek,-0.06239118396797651
olması gereken,-0.08034893137909377
olması güzel,0.262289665712496
olması için,-0.24162769950274887
olması lazım,0.13819591034219464
olması nedeniyle,0.2103464151209591
olması sebebiyle,-0.1272091078274247
olması ve,-0.24662510698206888
olması çok,0.37049090510454696
olmasıdır,-0.2004277856708164
olmasın,0.2546383365356561
olmasın diye,0.21725058966260874
olmasına,-0.20491669553651112
olmasına rağmen,0.003504696975954732
olmasından,-0.14956202347284353
olmasından dolayı,-0.07357806765244633
olmasını,-0.03471486111003202
olmasının,-0.18576599523806972
olmasıydı,-0.15827113889039746
olmaya,-0.10098048606552226
olmayan,0.8632516752614128
olmayan bir,-0.06059629165415446
olmayanlar,0.03480242459121865
olmayin,-0.17296328860997434
olmayın,0.3396115530417368
olmaz,0.10163297756112016
olmazsa,0.26543212273895783
olmazsınız,0.3287788023282378
olmus,0.13999914455564785
olmuyor,-0.12013548089390147
olmuş,0.07339229364064545
olmuştu,-0.2029549215299954
olmuştum,-0.2395634477484908
olsa,0.431836119775962
olsa da,-0.22030469208357595
olsa daha,0.7465924030540932
olsa iyi,-0.050140192787677125
olsa ne,0.24159666189125625
olsa çok,0.2507805725387534
olsada,-0.11645563921140462
olsam,0.03901627943898823
olsaydi,-0.018306064185641145
olsaydı,-0.09613280564714657
olsaydı daha,0.15397786938978092
olsaymış,-0.2925963123677115
olsun,0.15769389951915402
olsun diye,0.03584115180202781
olucak,0.5647937653905898
olun,0.051046964955001585
olunca,-0.20674067685838854
olunur,-0.2578005713328275
olup,0.450550905241979
olur,-0.011055698557627365
olur diye,-0.1689965321749345
olurdu,0.35053702148249527
olurken,0.15341858032502076
olurmu,-0.20607793484509768
olurmusunuz,0.08579231189195119
olurmuş,0.0629056429129564
olursa,0.09445240584383889
olursa olsun,-0.02413699403695235
olursak,0.5715535169929388
olursanız,-0.01038709949612113
olursanız sevinirim,-0.20682566083751916
olursunuz,-0.4157999832546941
oluyo,-0.3912564280380283
oluyor,-0.1093085751582275
oluyor bu,-0.1414691096327672
oluyor ve,-0.238782825058551
oluyor yani,0.05187083584168571
oluyordu,0.07676151734317502
oluşan,0.3719243700452326
oluştu,-0.30517392758045814
oluşturdum,0.055962489545527634
oluşu,0.05829069712190282
oluşuyor,-0.22454687282983732
on,-0.13890005168080435
on numara,-0.1500968228145158
ona,0.3536553810459908
ona göre,0.4532634372936286
ona rağmen,-0.27849990269050257
onada,-0.008645617488950088
onay,0.14447656696341846
once,-0.3675082552064428
onda,-0.03330584257339283
ondan,0.6217000358338177
onemli,-0.014147364205729944
oneririm,-0.11139479228940043
onlar,0.09892373358761043
onlara,0.06790078056970136
onlarda,0.05356243244772411
onlardan,0.025391750884800918
onları,-0.056230422687467294
onların,0.06088215257554554
online,-0.18976857988057116
onu,-0.057697946946450133
onu da,0.32956717968220073
onuda,-0.17276258317710272
onun,0.8342840680062302
onun disinda,0.3266550132046738
onun dısında,-0.03461995942889351
onun dışında,0.4395354922440861
onun haricinde,0.06017496508420433
onun için,-0.14202678634723517
onun yerine,0.028844934389270275
onunla,-0.14313281447395934
oradaki,-0.05936392653412764
oranda,0.07882725815350632
oranla,-0.11627118100507418
orantılı,-0.148220750178307
oranı,-0.07627880655371647
oranı çok,0.008699585144633036
oraya,0.25173732464712933
orda,-0.08164231243473918
ordan,0.07975538833163134
orijinal,0.11374989580676599
orijinal ürün,-0.09347264220768954
orjinal,-0.10068172741433788
orjinal değil,-0.44419290509600834
orjinal ürün,-0.4892548461186941
orta,1.5274523153036037
orta kalite,0.749463267592331
orta seviye,0.06155849810589907
ortada,-0.5484196848159183
ortak,0.47712197847925447
ortalama,0.7035634283300867
ortalama bir,0.6940263265631064
ortam,0.528712335134236
ortamda,0.2891963978824145
ortamlarda,0.15962585805015783
ortası,0.6998134411871006
ortaya,-0.20759814652437764
otomatik,0.959725431822865
oturduğu,-0.1107739923696196
oturma,-0.03545837416002953
oturmadı,-0.17005181530270316
oturmadığı,0.35080099888989646
oturmadığı için,0.35080099888989646
oturmuyor,0.20174120968746145
oturup,0.06489921370110216
oturuyor,0.1944508255411487
oturuyorum,-0.21409318077161052
oyle,-0.023210380770219634
oynamak,0.17440976446435405
oynarken,0.2604329475227364
oynuyor,-0.33502320947714115
oysa,-0.2928859758820435
oysaki,-0.03938630343217875
oyun,0.04918520391376217
oyun için,-0.005253267903484799
oyun oynamak,0.2068678589276369
oyun oynarken,-0.20328611823702517
oyuncak,0.6425840692920689
oyuncak gibi,0.14512342627847413
oyunda,0.004339869231866157
oyunlar,-0.021564061061221117
oyunlarda,0.31048997610508544
oyunları,-0.09336907978890731
oyunu,-0.056471549429572124
ozelligi,-0.34877684411346543
ozellikle,-0.08566595623082356
ozensiz,-0.20411760591352454
oğlum,0.08711661157734762
oğluma,0.36216054806759435
oğluma aldım,0.3822629993246448
pad,-0.08393152313469705
pahali,0.08663924267683033
pahalı,-0.0585714495398362
pahalı ama,0.28315882940513637
pahalı bir,-0.3524028395370892
pahalı ürünlere,-0.2703679465823299
pahalıya,-0.1464712212983163
paket,0.09421695078571701
paketi,0.33078037759096923
paketin,-0.0880119519861798
paketleme,0.08284397194736656
paketleme berbat,-0.06672604644139465
paketleme güzel,-0.2241094272984573
paketleme güzeldi,-0.23480413315623655
paketleme iyi,-0.2365917987555413
paketleme için,-0.211092539468159
paketleme kargo,-0.22996561223174738
paketleme kötü,0.2365849748914929
paketleme ve,0.07992259201078951
paketleme çok,0.21770756053522994
paketlemede,-0.15016108927743313
paketlemeden,-0.05060689367260889
paketlemesi,0.06584271492635538
paketlemesi gayet,-0.11189552775010048
paketlemesi güzel,0.05101823863928896
paketlemesi çok,-0.009124350248835253
paketlemeye,-0.18863262394016023
paketlemeyi,-0.1970063754863321
paketlemişti,0.1630872002738228
paketlenmemiş,-0.05978320296954413
paketlenmesi,-0.1313697484118608
paketlenmesi çok,-0.1878479285789066
paketlenmis,-0.4052188522883256
paketlenmisti,-0.41110107854633754
paketlenmiş,-0.13431066732278907
paketlenmiş olarak,0.02487392470488199
paketlenmiş ve,-0.1948115626945827
paketlenmişti,-0.3418844712925842
paketleyip,-0.17826086566957938
paketli,-0.19626703524384123
pakette,0.020119073582003773
panel,0.3395452124069101
para,-0.7108287379256593
para etmez,-0.6076212219491643
para iadesi,0.1180904779213278
para istediler,-0.09215193231508623
para verdim,-0.09654882059863967
para verip,0.05025165261099179
para vermeye,0.16893508026386078
para vermeyin,-0.11427841915907765
param,0.4632376945209473
parami,-0.1520746965150404
paramparça,0.3946461538090042
paramı,-0.27268282565963636
paramı iade,0.01714600177726326
paramızla,-0.051051176946771915
paraniza,-0.24746973019494936
paraniza yazik,-0.20697818636536605
paranizi,-0.2515967353146174
paranın,-0.15572746547594177
paranız,0.02201693467528428
paranız varsa,0.2595513535253878
paranıza,-0.345303779203499
paranıza yazık,-0.28303687864303373
paranızla,-0.014523004337155757
paranızla rezil,-0.010009406649285695
paranızı,-0.5140091945601509
paranızı çöpe,-0.2411805150682647
parasina,-0.10475218642122247
parası,0.22219621238151077
parasına,0.5632159271833709
parasına göre,0.18858210364662759
parasını,-0.10759312764172839
parasını hak,-0.2684639581181914
parasını haketmiyor,-0.14231933530854632
parasının,0.05421565460556869
paraya,-0.18559741404895733
paraya bu,0.24286888856028943
paraya değmez,-0.055354872028096594
paraya göre,-0.18684115346763644
paraya kıyıp,-0.04356852389145635
paraya yazik,0.14104755713184491
paraya yazık,-0.17470746956907557
parayla,-0.043234653354504674
parayı,-0.3195030750866408
parayı hak,-0.10448685524798827
parca,-0.08647113773156029
pari,-0.006501947326534448
pari verdi,0.14050260662444755
parke,0.48191380301024705
parke ve,0.6208905811852332
parlak,-0.13124556744843524
parlak ve,0.1140684110283052
parmak,-0.21654757948591793
parmak izi,0.05474162781356238
parça,0.7825748482838956
parçalamıyor,0.28547824124648846
parçalar,-0.07985571579804046
parçaları,-0.39246871772713454
parçaları çok,-0.1646198913916789
parçalayamıyor,-0.32724635348425424
parçalıyor,-0.32303007799210726
parçası,0.09173558598285854
parçasını,-0.030784689666439626
parçayı,0.0018051801086878473
pas,0.1306952417122128
paslandı,-0.20910088143695185
paslanma,0.16243262156058594
paslanmaz,0.31867344332267417
paslanmaz çelik,-0.03396147615282364
pasta,0.08877660577469916
patates,-0.09484684317582433
patates kızartması,0.23383099655154035
patatesler,-0.20050312084122038
patladi,-0.137597228038826
patladı,0.12914053004434378
patlamış,0.07192479485912213
pazar,0.11002092812031271
pazartesi,-0.18975994873649527
pc,0.39977244495117803
pc de,0.23863748242710361
pek,1.758244062648053
pek beğenmedim,0.4880076155366449
pek bi,-0.03826855358978823
pek de,-0.32913568615973454
pek fazla,0.15407540252933058
pek hoşuma,0.0968488546482065
pek iyi,-0.09469422746517478
pek kaliteli,0.037696309746959956
pek memnun,0.22033971817363232
peki,-0.0038850155422874865
pekte,-0.3139863573700883
pembe,-0.5791581690703431
performans,-0.10942263130715883
performans acısından,-0.04358894213518814
performans açısından,-0.19166494809706172
performans bakımından,0.14948134726290782
performans beklemeyin,0.21337684615241434
performans güzel,-0.008214532738868473
performans iyi,0.08022924832519225
performans olarak,-0.2009140292546084
performans oranı,-0.28620356043465406
performans çok,0.13959139053496733
performans ürünü,0.040193198420406404
performansa,-0.021836207598689993
performansi,-0.08886488247358919
performanslı,-0.1238788207296307
performansı,-0.17452969772773663
performansı alamadım,-0.02428854906374745
performansı da,-0.04645800100630452
performansı gayet,-0.043782583454137464
performansı iyi,0.3331363113501251
performansı var,-0.15149665110809513
performansı çok,0.04030163423220358
